7791293045726; rest.intn shampoo 300ml;Perfumeria;sedal;2900,00;390,00;25;-2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7622201819699; royal gelatina de ceresa;gelatinas;royal;1600,00;124,50;20;-3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-03-13 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7790580134440; salsa italiana 340g;Almacen;La campagnola;1300,00;166,00;20;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791728247114; santa julia malbec 750;Almacen;santa julia;5500,00;4150,00;20;-3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7798184682817; saphirus pitanga ;Limpieza;saphirus;3000,00;2573,00;20;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7798062542073; ser citrus 1.5 l;Almacen;ser;1200,00;83,00;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7798096053026; SPA Jabon Liquido c/pico;Limpieza;estilo spa;2500,00;705,50;20;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-02-25 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7792129003286; Stevia y sucralo 500 g;edulcorante;EqualSweet;3300,00;2739,00;20;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790150310267; te de boldo 25 saq;te;La Virginia;1700,00;124,10;30;2;10175-8;1;1;0,00;0,00;4,13;1;La Virginia;0;2010-03-12 00:00:00.000;S;0;NULL;1;0;21.00;1
7790150240427; te naranja pom-manda 25 g;Te;La Virginia;550,00;324,00;31;1;33102-5;1;1;3,182;9,911;1,5017;1;LA virginia;0;NULL;S;0;NULL;1;0;21.00;1
7791787001108; trio oskito300;Almacen;trio;2000,00;83,00;20;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-04-06 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7791337007482; vainilla yogurt  1l;Lacteos;  yogurt;1300,00;705,50;20;-244;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7792710000090; yer ma espe 500;Almacen;amanda;1900,00;290,50;20;-24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7792710000274; yerba mate campo 500g ;Yerbas;Amanda;1900,00;219,00;30;1;50288;0102484;1880;2,60;2,99;4,015;1;Nini;0;2011-06-23 00:00:00.000;S;0;NULL;1;0;21.00;1
7791337008052; yogur sin lactosa frutilla  900;Lacteos;serenisima;2700,00;1245,00;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791337008601; yogurt  sabor natural ;Almacen; yogurt  ;2900,00;2490,00;20;-3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791337008069; yogurt  vainilla de latosado;lacteos;yogurt;2700,00;1245,00;20;1;0502-02;1;1;2,50;2,75;2,50;1;1;1;2009-11-28 00:00:00.000;S;0;NULL;1;0;21.00;1
5000200;´por salud maffia sin sal;Fiambreria;maffia;96,00;124,10;30;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;21.00;1
7798081669133;0-61 albec 750 ;Vinos;0-61;8000,00;4150,00;20;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7798081669164;0-61 red blend 750 ml ;Vinos;0-61;6500,00;3735,00;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7919721996109;10 espirales 160 g ;Limpieza;eco;2800,00;2324,00;20;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7790139002886;1882 fernet 450 ;Licores;1882;5000,00;2920,00;30;12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7798167047923;1882 fernet lata 473;Almacen;1882;2200,00;1245,00;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-02-28 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7798167047930;1882 pack x 6 fernet;Prod.Altos;1882;10000,00;7998,00;10;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7792798013951;1890 lata 473;cerveza;quilmes;1800,00;1095,00;30;-83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-03-09 00:00:00.000;NULL;NULL;NULL;1;0;21.00;1
7792798001286;1890 PACK cerveza x6;cerveza;quilmes;10000,00;8300,00;30;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
8888021300185;1pila cr2032;Almacen;energizer2032;1600,00;1079,00;20;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-03-17 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7793344009206;200 rollo gigante d/hoj;Limpieza;elegante;2100,00;1535,50;20;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7799175025620;212;perfumina;aromanza;2800,00;0,00;0;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor Principal;NULL;2026-04-10 00:00:00.000;NULL;NULL;NULL;1;0;21.00;1
7794000005884;2200;Almacen;knorr;2200,00;149,40;20;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;NULL;2026-04-10 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7790310985830;3 d orig queso ;Galletitas;3 d;3500,00;1825,00;30;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-04-07 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7790070335944;3 veget. penne rigate;Almacen;matarazzo;2400,00;1245,00;20;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-04-01 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7790070335937;3 vegetales tirabuzon ;fideos;matarazzo;2400,00;913,00;20;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-04-01 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7790070336057;3 vegetales tirabuzon n34;Almacen;lucchetti;1700,00;1245,00;20;9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790310985137;3.d 143g;snack;3-d;4600,00;813,40;20;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790310985120;3.d queso 92 g;snacks;3.d;2200,00;474,50;30;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790310985113;3d 43 g;snacks;3d;3100,00;157,70;20;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-04-07 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7798035770205;4 cereales x200;Galletitas;G y M;900,00;94,90;30;6;30442;1;1;2,15;2,4725;2,639;12;Michael;0;2026-03-17 00:00:00.000;S;0;NULL;1;0;21.00;1
7798277000191;51 cafe en saquitos 20 unid ;cafes;51 ;280,00;204,40;30;-10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7791813777007;7 up  gase retor 2 l ;Gaseosa;7 up  ;2300,00;1660,00;20;-30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813888215;7 up  gaseosa 245;Gaseosa;7 up  ;1650,00;788,50;20;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813888239;7 up  gaseosa 245;Gaseosa;7 up;1800,00;1494,00;20;-154;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813777014;7 up 250 ml ;Gaseosa;7 up ;450,00;373,50;20;-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813777021;7 up 354 lata;Gaseosa;7 up;1300,00;996,00;20;-16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
49400007;7790070431417;Agregado en ventas;Ventas;779007,00;519338,00;50;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor;NULL;NULL;NULL;NULL;NULL;0;NULL;21.00;1
791813777403;7793940305009;Agregado en ventas;Ventas;779394,00;519596,00;50;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor;NULL;NULL;NULL;NULL;NULL;1;NULL;21.00;1
7791813444473;7up  3lt;Gaseosa;7up;4000,00;2573,00;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-02-05 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7791813969488;7up 1.5 ;Gaseosa;7up;1400,00;996,00;20;-142;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813444411;7up 1.5l;Gaseosa;7up ;2500,00;1037,50;20;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-03-14 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7791813434368;7up 1.5l;Gaseosa;7up;1300,00;913,00;20;0;000019;1;1;4,00;4,60;4,164;1;Quilmes;0;2010-01-18 00:00:00.000;S;0;NULL;1;0;21.00;1
7791813434412;7up 1.5l ligth;Gaseosa;7up 1.5l;2500,00;1037,50;20;-19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;NULL;2026-03-09 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7791813777045;7up 1.5lt;Almacen;7up;1300,00;1079,00;20;71;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813444459;7up 2.25 l;Gaseosa;7 up;3100,00;1992,00;20;-16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-02-05 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7791813777052;7up 2.25lt;Gaseosa;7up;2200,00;1494,00;20;31;000822;1;1;0,00;0,00;4,565;1;Quilmes;0;2009-12-21 00:00:00.000;S;0;NULL;1;0;21.00;1
7791813777403;7up 2l;Agregado en ventas;Ventas;2650,00;1666,67;50;-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor;NULL;2026-03-14 00:00:00.000;NULL;NULL;NULL;1;NULL;21.00;1
7791813777038;7up 500;Gaseosa;7up;800,00;332,00;20;-3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813444381;7up 500 ml;Gaseosa;7 up;1500,00;664,00;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-02-05 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7791813900115;7up free  2.1/4;Gaseosa;7up;2400,00;1494,00;20;72;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791813421580;7up free 1.5lt;Gaseosa;7up;1400,00;249,00;20;37;001455;1;1;0,00;0,00;3,723;1;Quilmes;0;2009-12-28 00:00:00.000;S;0;NULL;1;0;21.00;1
7791813000433;7up lata ;Gaseosa;7up;600,00;498,00;20;-6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7791813800071;7UP ZERO  2 L;gaseosa;7up;2300,00;0,00;0;120;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Distribuidora;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7791813434450;7up ZERO 2.25lt;Jugos;7up;2650,00;2199,50;20;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;NULL;2026-03-14 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7798092965859;abrelatas manija;Limpieza;make;2500,00;2075,00;20;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7798092961301;Abrelatas Mariposa;bazar;make;2500,00;474,50;30;-13;6130;1;1;6,75;7,425;6,75;1;el negro;1;2010-01-23 00:00:00.000;S;0;NULL;1;0;21.00;1
7509552876420;ac hid.equi 200 ml;Perfumeria;elvive loreal;3200,00;2964,00;25;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7509552791440;ac perf 200 ml;Perfumeria;elvive loreal;3800,00;2964,00;25;-2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7509552903416;ac rep. 200 ml;Perfumeria;elvive loreal;3800,00;2964,00;25;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790990002964;ace clas 800;liquido;ACE;3200,00;1460,00;30;2;1;1;1;3,60;3,96;3,60;1;1;1;2026-02-14 00:00:00.000;S;0;NULL;1;0;21.00;1
7500435185448;ace liquido 2.7 lts;Limpieza;ace;900,00;747,00;20;-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
763571722428;acei coco virgen 200 cc;Almacen;Entrenuts;5100,00;4233,00;20;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7791675908854;Acei.c/carozo 170 g ;Almacen;Don Nicanor;800,00;664,00;20;-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
77916759095300;Acei.Descar 170 g ;Almacen;Don Nicanor;800,00;664,00;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7791675909530;Acei.Descar 170 g;Almacen;Don Nicanor;800,00;664,00;20;96;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7792070054245;aceit desca 220 g;aceituna;nucete;1800,00;0,00;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor Principal;NULL;2026-04-13 00:00:00.000;NULL;NULL;NULL;1;0;21.00;1
7790127733549;aceit en rodajas 100 g ;Almacen;vanoli;1000,00;830,00;20;-7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7792070054351;aceit en rodajas 220 g;aceitunas;nucete;1700,00;0,00;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor Principal;NULL;2026-04-13 00:00:00.000;NULL;NULL;NULL;1;0;21.00;1
7792070001126;Aceit morron 300g;Almacen;nucete;2100,00;116,80;30;-5;N37;1;1;3,91;4,301;3,91;1;1;1;2008-11-06 00:00:00.000;S;0;NULL;1;0;21.00;1
7792070054375;aceit negra 220 g;aceitunas;nucete;2000,00;0,00;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor Principal;NULL;2026-04-13 00:00:00.000;NULL;NULL;NULL;1;0;21.00;1
7790127711042;aceit negras 100 g ;Almacen;vanoli;1000,00;830,00;20;-12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7792070054368;aceit rellen morron 220 g;aceitunas;nucete;2200,00;0,00;0;6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Distribuidora;NULL;2026-04-13 00:00:00.000;NULL;NULL;NULL;1;0;21.00;1
7792070001287;aceit verd rodaja 150;Almacen;nucete;2000,00;132,80;20;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-02-23 00:00:00.000;NULL;0;NULL;1;0;21.00;1
7790272001036;Aceite 3 lts;Almacen;Natura;11200,00;664,00;20;3;6085;1;1;11,35;12,485;11,35;6;1;1;2010-11-02 00:00:00.000;S;0;NULL;1;0;21.00;1
7790272004112;Aceite 5 lts;Almacen;Aceite ;1800,00;1494,00;20;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7798260050226;Aceite coco neutro 300 ml ;Almacen;Chia graal;7000,00;6640,00;20;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790890111919;Aceite de coco 360 ml ;Almacen;El cosaco;5200,00;4316,00;20;-3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7790580160807;aceite de maiz ARCOR;Almacen;ARCOR;5000,00;456,50;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
656750791004;aceite de oliva;Gaseosa;doña juana;2850,00;2365,50;20;-6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790070012050;Aceite gir. 900ml;aceite;Cocinero;4200,00;189,80;30;1;2078074;0106988;300;3,29;3,7835;348,00;1;Vital;0;2026-03-14 00:00:00.000;S;0;NULL;1;0;21.00;1
7790272001005;Aceite gira. x900ml;Aceites;Natura;4500,00;562,10;30;61;2606437;0115469;119;3,10;3,565;3,18;1;Maxi;0;2026-03-23 00:00:00.000;S;0;NULL;1;0;21.00;1
7790060023684;Aceite giras. x1.5lt;Aceites;Cocinero;3000,00;584,00;30;1;60;0100010;103;5,03;5,7845;5,68;1;Maxi;0;2010-09-21 00:00:00.000;S;0;NULL;1;0;21.00;1
790757878464;aceite oliva 500 ml ;Almacen;arauco;4800,00;3984,00;20;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;1;0;21.00;1
7790070265142;Aceite oliva 500 ml;aceite;Cocinero;10000,00;0,00;0;-2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;vemart;NULL;NULL;NULL;NULL;NULL;1;0;21.00;1
7792180001641;Aceite x900 ml;Aceites;Cañuelas;4200,00;1825,00;30;0;2675765;0116783;218;3,14;3,611;3,17;1;Vital;0;2026-03-23 00:00:00.000;S;0;NULL;1;0;21.00;1
7794770100253;Aceituna negras 180 g;aceitunas;Yovinesa;3000,00;0,00;0;-2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor Principal;NULL;2026-03-03 00:00:00.000;NULL;NULL;NULL;0;0;21.00;1
7792070001119;Aceituna verde 100;Almacen;nucete;1800,00;132,80;20;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2026-02-23 00:00:00.000;NULL;0;NULL;1;0;21.00;1
5000102;aceitunas con carozo;Fiambreria;FIAMBRERIA;1560,00;97,65;10;-9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;21.00;1
5000104;aceitunas negras;Fiambreria;fiambreria;682,50;16,695;50;-37;1;1;1;0,00;0,00;0,45;1;Mercado;0;NULL;N;NULL;NULL;0;0;21.00;1
5000404;aceitunas negras;Fiambreria;Fiambreria;120,00;99,60;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;21.00;1
5000103;aceitunas sin carozo;Fiambreria;Fiambreria;1600,00;99,60;20;-16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;21.00;1
7790070036346;Acelga 450 g;congelados;Lucchetti;3600,00;0,00;0;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Proveedor Principal;NULL;2026-04-01 00:00:00.000;NULL;NULL;NULL;1;0;21.00;1
